,,Chatham Roadside,
Date,Time,Nitrogen dioxide,Status
15/04/2020,20:00:00,21.86886,V ugm-3
15/04/2020,21:00:00,20.53517,V ugm-3
15/04/2020,22:00:00,22.81171,V ugm-3
15/04/2020,23:00:00,17.86621,V ugm-3
15/04/2020,24:00:00,18.66009,V ugm-3
16/04/2020,01:00:00,17.52835,V ugm-3
16/04/2020,02:00:00,17.00092,V ugm-3
16/04/2020,03:00:00,16.96799,V ugm-3
16/04/2020,04:00:00,18.60486,V ugm-3
16/04/2020,05:00:00,20.63873,V ugm-3
16/04/2020,06:00:00,25.78872,V ugm-3
16/04/2020,07:00:00,36.92314,V ugm-3
16/04/2020,08:00:00,30.04245,V ugm-3
16/04/2020,09:00:00,26.86677,V ugm-3
16/04/2020,10:00:00,27.15672,V ugm-3
16/04/2020,11:00:00,26.67017,V ugm-3
16/04/2020,12:00:00,26.13517,V ugm-3
16/04/2020,13:00:00,27.2921,V ugm-3
16/04/2020,14:00:00,33.28405,V ugm-3
16/04/2020,15:00:00,43.64123,V ugm-3
16/04/2020,16:00:00,39.18927,V ugm-3
16/04/2020,17:00:00,38.65781,V ugm-3
16/04/2020,18:00:00,37.87989,V ugm-3
16/04/2020,19:00:00,34.45728,V ugm-3
16/04/2020,20:00:00,33.62738,V ugm-3
16/04/2020,21:00:00,24.25936,V ugm-3
16/04/2020,22:00:00,16.53619,V ugm-3
16/04/2020,23:00:00,10.91319,V ugm-3
16/04/2020,24:00:00,10.51786,V ugm-3
17/04/2020,01:00:00,9.08141,V ugm-3
17/04/2020,02:00:00,11.2054,V ugm-3
17/04/2020,03:00:00,9.99557,V ugm-3
17/04/2020,04:00:00,11.73336,V ugm-3
17/04/2020,05:00:00,11.48046,V ugm-3
17/04/2020,06:00:00,12.57431,V ugm-3
17/04/2020,07:00:00,12.32116,V ugm-3
17/04/2020,08:00:00,10.47625,V ugm-3
17/04/2020,09:00:00,10.8737,V ugm-3
17/04/2020,10:00:00,11.31867,V ugm-3
17/04/2020,11:00:00,10.92048,V ugm-3
17/04/2020,12:00:00,10.82445,V ugm-3
17/04/2020,13:00:00,10.52303,V ugm-3
17/04/2020,14:00:00,8.48703,V ugm-3
17/04/2020,15:00:00,11.4711,V ugm-3
17/04/2020,16:00:00,9.48484,V ugm-3
17/04/2020,17:00:00,9.03765,V ugm-3
17/04/2020,18:00:00,9.23514,V ugm-3
17/04/2020,19:00:00,12.71959,V ugm-3
17/04/2020,20:00:00,7.60053,V ugm-3
17/04/2020,21:00:00,7.4055,V ugm-3
17/04/2020,22:00:00,5.36654,V ugm-3
17/04/2020,23:00:00,5.91495,V ugm-3
17/04/2020,24:00:00,6.6106,V ugm-3
18/04/2020,01:00:00,6.10406,V ugm-3
18/04/2020,02:00:00,5.71269,V ugm-3
18/04/2020,03:00:00,5.6313,V ugm-3
18/04/2020,04:00:00,8.71862,V ugm-3
18/04/2020,05:00:00,8.01927,V ugm-3
18/04/2020,06:00:00,8.81116,V ugm-3
18/04/2020,07:00:00,8.06503,V ugm-3
18/04/2020,08:00:00,10.45249,V ugm-3
18/04/2020,09:00:00,9.70533,V ugm-3
18/04/2020,10:00:00,10.94623,V ugm-3
18/04/2020,11:00:00,11.23899,V ugm-3
18/04/2020,12:00:00,11.88925,V ugm-3
18/04/2020,13:00:00,12.18482,V ugm-3
18/04/2020,14:00:00,14.17673,V ugm-3
18/04/2020,15:00:00,11.89309,V ugm-3
18/04/2020,16:00:00,18.8154,V ugm-3
18/04/2020,17:00:00,15.57799,V ugm-3
18/04/2020,18:00:00,19.11765,V ugm-3
18/04/2020,19:00:00,18.32859,V ugm-3
18/04/2020,20:00:00,16.7384,V ugm-3
18/04/2020,21:00:00,19.97992,V ugm-3
18/04/2020,22:00:00,14.44681,V ugm-3
18/04/2020,23:00:00,11.75967,V ugm-3
18/04/2020,24:00:00,13.60506,V ugm-3
19/04/2020,01:00:00,15.58261,V ugm-3
19/04/2020,02:00:00,14.25192,V ugm-3
19/04/2020,03:00:00,13.98847,V ugm-3
19/04/2020,04:00:00,9.2419,V ugm-3
19/04/2020,05:00:00,9.64201,V ugm-3
19/04/2020,06:00:00,11.88448,V ugm-3
19/04/2020,07:00:00,10.68147,V ugm-3
19/04/2020,08:00:00,8.6336,V ugm-3
19/04/2020,09:00:00,7.13178,V ugm-3
19/04/2020,10:00:00,7.6781,V ugm-3
19/04/2020,11:00:00,7.78073,V ugm-3
19/04/2020,12:00:00,8.9784,V ugm-3
19/04/2020,13:00:00,8.77821,V ugm-3
19/04/2020,14:00:00,7.5816,V ugm-3
19/04/2020,15:00:00,7.78126,V ugm-3
19/04/2020,16:00:00,8.58175,V ugm-3
19/04/2020,17:00:00,7.98652,V ugm-3
19/04/2020,18:00:00,8.13432,V ugm-3
19/04/2020,19:00:00,7.78579,V ugm-3
19/04/2020,20:00:00,7.88735,V ugm-3
19/04/2020,21:00:00,7.28972,V ugm-3
19/04/2020,22:00:00,7.68956,V ugm-3
19/04/2020,23:00:00,6.89067,V ugm-3
19/04/2020,24:00:00,5.94317,V ugm-3
20/04/2020,01:00:00,6.00643,V ugm-3
20/04/2020,02:00:00,7.07633,V ugm-3
20/04/2020,03:00:00,8.81091,V ugm-3
20/04/2020,04:00:00,12.46791,V ugm-3
20/04/2020,05:00:00,9.70412,V ugm-3
20/04/2020,06:00:00,12.89694,V ugm-3
20/04/2020,07:00:00,14.37806,V ugm-3
20/04/2020,08:00:00,12.19471,V ugm-3
20/04/2020,09:00:00,10.88742,V ugm-3
20/04/2020,10:00:00,9.13863,V ugm-3
20/04/2020,11:00:00,8.43917,V ugm-3
20/04/2020,12:00:00,11.73385,V ugm-3
20/04/2020,13:00:00,11.73883,V ugm-3
20/04/2020,14:00:00,9.19454,V ugm-3
20/04/2020,15:00:00,8.94488,V ugm-3
20/04/2020,16:00:00,10.69947,V ugm-3
20/04/2020,17:00:00,12.35332,V ugm-3
20/04/2020,18:00:00,9.70551,V ugm-3
20/04/2020,19:00:00,11.86035,V ugm-3
20/04/2020,20:00:00,17.57283,V ugm-3
20/04/2020,21:00:00,14.37143,V ugm-3
20/04/2020,22:00:00,12.2653,V ugm-3
20/04/2020,23:00:00,11.56695,V ugm-3
20/04/2020,24:00:00,15.37231,V ugm-3
21/04/2020,01:00:00,12.58358,V ugm-3
21/04/2020,02:00:00,12.649,V ugm-3
21/04/2020,03:00:00,12.95156,V ugm-3
21/04/2020,04:00:00,9.93786,V ugm-3
21/04/2020,05:00:00,11.14081,V ugm-3
21/04/2020,06:00:00,11.03205,V ugm-3
21/04/2020,07:00:00,10.52183,V ugm-3
21/04/2020,08:00:00,9.66955,V ugm-3
21/04/2020,09:00:00,11.17037,V ugm-3
21/04/2020,10:00:00,12.76531,V ugm-3
21/04/2020,11:00:00,11.77041,V ugm-3
21/04/2020,12:00:00,11.11097,V ugm-3
21/04/2020,13:00:00,11.31873,V ugm-3
21/04/2020,14:00:00,9.91662,V ugm-3
21/04/2020,15:00:00,10.22253,V ugm-3
21/04/2020,16:00:00,10.72012,V ugm-3
21/04/2020,17:00:00,9.72235,V ugm-3
21/04/2020,18:00:00,8.22296,V ugm-3
21/04/2020,19:00:00,10.33559,V ugm-3
21/04/2020,20:00:00,12.74523,V ugm-3
21/04/2020,21:00:00,11.44098,V ugm-3
21/04/2020,22:00:00,9.53152,V ugm-3
21/04/2020,23:00:00,10.08392,V ugm-3
21/04/2020,24:00:00,10.1858,V ugm-3
22/04/2020,01:00:00,10.12358,V ugm-3
22/04/2020,02:00:00,9.85867,V ugm-3
22/04/2020,03:00:00,10.31122,V ugm-3
22/04/2020,04:00:00,12.17223,V ugm-3
22/04/2020,05:00:00,13.77442,V ugm-3
22/04/2020,06:00:00,18.5908,V ugm-3
22/04/2020,07:00:00,21.42707,V ugm-3
22/04/2020,08:00:00,19.82874,V ugm-3
22/04/2020,09:00:00,20.17873,V ugm-3
22/04/2020,10:00:00,19.11064,V ugm-3
22/04/2020,11:00:00,18.66414,V ugm-3
22/04/2020,12:00:00,17.95763,V ugm-3
22/04/2020,13:00:00,16.31669,V ugm-3
22/04/2020,14:00:00,16.8159,V ugm-3
22/04/2020,15:00:00,15.31855,V ugm-3
22/04/2020,16:00:00,15.27445,V ugm-3
22/04/2020,17:00:00,10.80033,V ugm-3
22/04/2020,18:00:00,11.75764,V ugm-3
22/04/2020,19:00:00,12.86775,V ugm-3
22/04/2020,20:00:00,16.84681,V ugm-3
22/04/2020,21:00:00,14.59171,V ugm-3
22/04/2020,22:00:00,15.64821,V ugm-3
22/04/2020,23:00:00,15.79744,V ugm-3
22/04/2020,24:00:00,15.64345,V ugm-3
23/04/2020,01:00:00,11.56569,V ugm-3
23/04/2020,02:00:00,11.15998,V ugm-3
23/04/2020,03:00:00,13.71502,V ugm-3
23/04/2020,04:00:00,13.46028,V ugm-3
23/04/2020,05:00:00,20.81007,V ugm-3
23/04/2020,06:00:00,27.44276,V ugm-3
23/04/2020,07:00:00,27.89749,V ugm-3
23/04/2020,08:00:00,19.65361,V ugm-3
23/04/2020,09:00:00,20.80797,V ugm-3
23/04/2020,10:00:00,22.92624,V ugm-3
23/04/2020,11:00:00,19.31553,V ugm-3
23/04/2020,12:00:00,20.22708,V ugm-3
23/04/2020,13:00:00,21.13499,V ugm-3
23/04/2020,14:00:00,19.43944,V ugm-3
23/04/2020,15:00:00,20.09599,V ugm-3
23/04/2020,16:00:00,19.04593,V ugm-3
23/04/2020,17:00:00,23.12954,V ugm-3
23/04/2020,18:00:00,22.9394,V ugm-3
23/04/2020,19:00:00,21.52999,V ugm-3
23/04/2020,20:00:00,33.02798,V ugm-3
23/04/2020,21:00:00,36.10585,V ugm-3
23/04/2020,22:00:00,30.25594,V ugm-3
23/04/2020,23:00:00,26.6775,V ugm-3
23/04/2020,24:00:00,20.87774,V ugm-3
24/04/2020,01:00:00,17.65638,V ugm-3
24/04/2020,02:00:00,14.49077,V ugm-3
24/04/2020,03:00:00,15.46984,V ugm-3
24/04/2020,04:00:00,28.86703,V ugm-3
24/04/2020,05:00:00,19.25922,V ugm-3
24/04/2020,06:00:00,19.20102,V ugm-3
24/04/2020,07:00:00,39.00819,V ugm-3
24/04/2020,08:00:00,36.4868,V ugm-3
24/04/2020,09:00:00,26.88007,V ugm-3
24/04/2020,10:00:00,18.85598,V ugm-3
24/04/2020,11:00:00,14.88367,V ugm-3
24/04/2020,12:00:00,12.35996,V ugm-3
24/04/2020,13:00:00,12.11851,V ugm-3
24/04/2020,14:00:00,13.6288,V ugm-3
24/04/2020,15:00:00,14.63904,V ugm-3
24/04/2020,16:00:00,15.54718,V ugm-3
24/04/2020,17:00:00,14.85055,V ugm-3
24/04/2020,18:00:00,16.36021,V ugm-3
24/04/2020,19:00:00,16.87708,V ugm-3
24/04/2020,20:00:00,11.52049,V ugm-3
24/04/2020,21:00:00,12.27881,V ugm-3
24/04/2020,22:00:00,12.42545,V ugm-3
24/04/2020,23:00:00,20.47526,V ugm-3
24/04/2020,24:00:00,5.65814,V ugm-3
25/04/2020,01:00:00,4.39006,V ugm-3
25/04/2020,02:00:00,4.25487,V ugm-3
25/04/2020,03:00:00,5.26636,V ugm-3
25/04/2020,04:00:00,4.66196,V ugm-3
25/04/2020,05:00:00,5.31673,V ugm-3
25/04/2020,06:00:00,5.77069,V ugm-3
25/04/2020,07:00:00,6.83266,V ugm-3
25/04/2020,08:00:00,8.39535,V ugm-3
25/04/2020,09:00:00,8.24458,V ugm-3
25/04/2020,10:00:00,7.88283,V ugm-3
25/04/2020,11:00:00,8.64195,V ugm-3
25/04/2020,12:00:00,8.13336,V ugm-3
25/04/2020,13:00:00,7.57867,V ugm-3
25/04/2020,14:00:00,8.13533,V ugm-3
25/04/2020,15:00:00,7.88087,V ugm-3
25/04/2020,16:00:00,7.98619,V ugm-3
25/04/2020,17:00:00,8.03623,V ugm-3
25/04/2020,18:00:00,8.09577,V ugm-3
25/04/2020,19:00:00,10.58211,V ugm-3
25/04/2020,20:00:00,14.08234,V ugm-3
25/04/2020,21:00:00,14.93859,V ugm-3
25/04/2020,22:00:00,14.78945,V ugm-3
25/04/2020,23:00:00,9.2706,V ugm-3
25/04/2020,24:00:00,7.7007,V ugm-3
26/04/2020,01:00:00,5.07733,V ugm-3
26/04/2020,02:00:00,4.26296,V ugm-3
26/04/2020,03:00:00,5.47641,V ugm-3
26/04/2020,04:00:00,5.48114,V ugm-3
26/04/2020,05:00:00,5.48384,V ugm-3
26/04/2020,06:00:00,6.95339,V ugm-3
26/04/2020,07:00:00,8.93276,V ugm-3
26/04/2020,08:00:00,10.95146,V ugm-3
26/04/2020,09:00:00,11.34852,V ugm-3
26/04/2020,10:00:00,13.98273,V ugm-3
26/04/2020,11:00:00,13.21849,V ugm-3
26/04/2020,12:00:00,11.95457,V ugm-3
26/04/2020,13:00:00,8.05676,V ugm-3
26/04/2020,14:00:00,8.82201,V ugm-3
26/04/2020,15:00:00,9.02358,V ugm-3
26/04/2020,16:00:00,8.46699,V ugm-3
26/04/2020,17:00:00,7.65465,V ugm-3
26/04/2020,18:00:00,10.04357,V ugm-3
26/04/2020,19:00:00,12.03173,V ugm-3
26/04/2020,20:00:00,7.26232,V ugm-3
26/04/2020,21:00:00,6.2447,V ugm-3
26/04/2020,22:00:00,7.15529,V ugm-3
26/04/2020,23:00:00,6.39815,V ugm-3
26/04/2020,24:00:00,7.56653,V ugm-3
27/04/2020,01:00:00,11.26571,V ugm-3
27/04/2020,02:00:00,11.60573,V ugm-3
27/04/2020,03:00:00,8.24312,V ugm-3
27/04/2020,04:00:00,8.74897,V ugm-3
27/04/2020,05:00:00,8.14125,V ugm-3
27/04/2020,06:00:00,17.14592,V ugm-3
27/04/2020,07:00:00,30.14728,V ugm-3
27/04/2020,08:00:00,31.63038,V ugm-3
27/04/2020,09:00:00,33.47892,V ugm-3
27/04/2020,10:00:00,26.15782,V ugm-3
27/04/2020,11:00:00,27.67814,V ugm-3
27/04/2020,12:00:00,25.36446,V ugm-3
27/04/2020,13:00:00,22.02412,V ugm-3
27/04/2020,14:00:00,24.99075,V ugm-3
27/04/2020,15:00:00,21.43763,V ugm-3
27/04/2020,16:00:00,21.35004,V ugm-3
27/04/2020,17:00:00,19.41946,V ugm-3
27/04/2020,18:00:00,17.54817,V ugm-3
27/04/2020,19:00:00,27.63461,V ugm-3
27/04/2020,20:00:00,12.16251,V ugm-3
27/04/2020,21:00:00,11.34967,V ugm-3
27/04/2020,22:00:00,7.58029,V ugm-3
27/04/2020,23:00:00,6.81735,V ugm-3
27/04/2020,24:00:00,6.31045,V ugm-3
28/04/2020,01:00:00,5.37221,V ugm-3
28/04/2020,02:00:00,5.23559,V ugm-3
28/04/2020,03:00:00,7.65133,V ugm-3
28/04/2020,04:00:00,6.0698,V ugm-3
28/04/2020,05:00:00,6.11655,V ugm-3
28/04/2020,06:00:00,7.08367,V ugm-3
28/04/2020,07:00:00,7.94475,V ugm-3
28/04/2020,08:00:00,7.02474,V ugm-3
28/04/2020,09:00:00,10.13318,V ugm-3
28/04/2020,10:00:00,6.87195,V ugm-3
28/04/2020,11:00:00,8.54698,V ugm-3
28/04/2020,12:00:00,9.1107,V ugm-3
28/04/2020,13:00:00,8.80511,V ugm-3
28/04/2020,14:00:00,8.85903,V ugm-3
28/04/2020,15:00:00,10.3381,V ugm-3
28/04/2020,16:00:00,12.56361,V ugm-3
28/04/2020,17:00:00,10.8411,V ugm-3
28/04/2020,18:00:00,11.41735,V ugm-3
28/04/2020,19:00:00,10.29099,V ugm-3
28/04/2020,20:00:00,10.14284,V ugm-3
28/04/2020,21:00:00,9.84047,V ugm-3
28/04/2020,22:00:00,7.28788,V ugm-3
28/04/2020,23:00:00,5.40433,V ugm-3
28/04/2020,24:00:00,5.71208,V ugm-3
29/04/2020,01:00:00,5.85974,V ugm-3
29/04/2020,02:00:00,3.40402,V ugm-3
29/04/2020,03:00:00,7.45658,V ugm-3
29/04/2020,04:00:00,7.10207,V ugm-3
29/04/2020,05:00:00,15.2581,V ugm-3
29/04/2020,06:00:00,25.81691,V ugm-3
29/04/2020,07:00:00,30.34605,V ugm-3
29/04/2020,08:00:00,19.28951,V ugm-3
29/04/2020,09:00:00,18.24731,V ugm-3
29/04/2020,10:00:00,16.07495,V ugm-3
29/04/2020,11:00:00,18.17996,V ugm-3
29/04/2020,12:00:00,16.55206,V ugm-3
29/04/2020,13:00:00,15.83017,V ugm-3
29/04/2020,14:00:00,11.96549,V ugm-3
29/04/2020,15:00:00,15.15832,V ugm-3
29/04/2020,16:00:00,20.51174,V ugm-3
29/04/2020,17:00:00,14.35174,V ugm-3
29/04/2020,18:00:00,11.44789,V ugm-3
29/04/2020,19:00:00,12.07225,V ugm-3
29/04/2020,20:00:00,12.89172,V ugm-3
29/04/2020,21:00:00,12.38038,V ugm-3
29/04/2020,22:00:00,9.07969,V ugm-3
29/04/2020,23:00:00,6.28223,V ugm-3
29/04/2020,24:00:00,5.51356,V ugm-3
30/04/2020,01:00:00,3.74864,V ugm-3
30/04/2020,02:00:00,3.20256,V ugm-3
30/04/2020,03:00:00,5.78289,V ugm-3
30/04/2020,04:00:00,5.37143,V ugm-3
30/04/2020,05:00:00,7.51123,V ugm-3
30/04/2020,06:00:00,17.64601,V ugm-3
30/04/2020,07:00:00,16.47277,V ugm-3
30/04/2020,08:00:00,12.53405,V ugm-3
30/04/2020,09:00:00,13.71447,V ugm-3
30/04/2020,10:00:00,10.13251,V ugm-3
30/04/2020,11:00:00,10.34297,V ugm-3
30/04/2020,12:00:00,9.37641,V ugm-3
30/04/2020,13:00:00,10.0956,V ugm-3
30/04/2020,14:00:00,10.75896,V ugm-3
30/04/2020,15:00:00,13.36604,V ugm-3
30/04/2020,16:00:00,19.41731,V ugm-3
30/04/2020,17:00:00,14.2658,V ugm-3
30/04/2020,18:00:00,11.50371,V ugm-3
30/04/2020,19:00:00,10.15219,V ugm-3
30/04/2020,20:00:00,10.86684,V ugm-3
30/04/2020,21:00:00,10.16392,V ugm-3
30/04/2020,22:00:00,7.20198,V ugm-3
30/04/2020,23:00:00,4.80611,V ugm-3
30/04/2020,24:00:00,5.46645,V ugm-3
01/05/2020,01:00:00,6.27559,V ugm-3
01/05/2020,02:00:00,3.62201,V ugm-3
01/05/2020,03:00:00,5.39727,V ugm-3
01/05/2020,04:00:00,3.69211,V ugm-3
01/05/2020,05:00:00,6.18395,V ugm-3
01/05/2020,06:00:00,10.35284,V ugm-3
01/05/2020,07:00:00,16.73193,V ugm-3
01/05/2020,08:00:00,14.75108,V ugm-3
01/05/2020,09:00:00,18.83659,V ugm-3
01/05/2020,10:00:00,11.60853,V ugm-3
01/05/2020,11:00:00,17.36011,V ugm-3
01/05/2020,12:00:00,13.41095,V ugm-3
01/05/2020,13:00:00,23.16193,V ugm-3
01/05/2020,14:00:00,25.01198,V ugm-3
01/05/2020,15:00:00,19.45932,V ugm-3
01/05/2020,16:00:00,21.70605,V ugm-3
01/05/2020,17:00:00,22.57844,V ugm-3
01/05/2020,18:00:00,21.66552,V ugm-3
01/05/2020,19:00:00,20.08311,V ugm-3
01/05/2020,20:00:00,33.79502,V ugm-3
01/05/2020,21:00:00,23.44878,V ugm-3
01/05/2020,22:00:00,22.85375,V ugm-3
01/05/2020,23:00:00,9.06284,V ugm-3
01/05/2020,24:00:00,6.40513,V ugm-3
02/05/2020,01:00:00,6.09391,V ugm-3
02/05/2020,02:00:00,4.92169,V ugm-3
02/05/2020,03:00:00,4.83565,V ugm-3
02/05/2020,04:00:00,5.29541,V ugm-3
02/05/2020,05:00:00,6.71546,V ugm-3
02/05/2020,06:00:00,8.75704,V ugm-3
02/05/2020,07:00:00,13.34949,V ugm-3
02/05/2020,08:00:00,14.40397,V ugm-3
02/05/2020,09:00:00,14.47424,V ugm-3
02/05/2020,10:00:00,15.07543,V ugm-3
02/05/2020,11:00:00,13.0786,V ugm-3
02/05/2020,12:00:00,16.66482,V ugm-3
02/05/2020,13:00:00,18.05049,V ugm-3
02/05/2020,14:00:00,23.21892,V ugm-3
02/05/2020,15:00:00,15.44171,V ugm-3
02/05/2020,16:00:00,18.54136,V ugm-3
02/05/2020,17:00:00,23.41577,V ugm-3
02/05/2020,18:00:00,27.39507,V ugm-3
02/05/2020,19:00:00,19.98502,V ugm-3
02/05/2020,20:00:00,17.70375,V ugm-3
02/05/2020,21:00:00,13.93017,V ugm-3
02/05/2020,22:00:00,9.45841,V ugm-3
02/05/2020,23:00:00,7.97726,V ugm-3
02/05/2020,24:00:00,5.76514,V ugm-3
03/05/2020,01:00:00,5.36692,V ugm-3
03/05/2020,02:00:00,5.0177,V ugm-3
03/05/2020,03:00:00,5.46271,V ugm-3
03/05/2020,04:00:00,4.90073,V ugm-3
03/05/2020,05:00:00,6.29356,V ugm-3
03/05/2020,06:00:00,6.80922,V ugm-3
03/05/2020,07:00:00,7.42285,V ugm-3
03/05/2020,08:00:00,7.72864,V ugm-3
03/05/2020,09:00:00,8.02625,V ugm-3
03/05/2020,10:00:00,7.75657,V ugm-3
03/05/2020,11:00:00,6.7904,V ugm-3
03/05/2020,12:00:00,6.94044,V ugm-3
03/05/2020,13:00:00,8.42961,V ugm-3
03/05/2020,14:00:00,13.22541,V ugm-3
03/05/2020,15:00:00,11.26937,V ugm-3
03/05/2020,16:00:00,7.51428,V ugm-3
03/05/2020,17:00:00,5.87262,V ugm-3
03/05/2020,18:00:00,12.572,V ugm-3
03/05/2020,19:00:00,15.04492,V ugm-3
03/05/2020,20:00:00,13.30282,V ugm-3
03/05/2020,21:00:00,11.65871,V ugm-3
03/05/2020,22:00:00,9.80228,V ugm-3
03/05/2020,23:00:00,5.20489,V ugm-3
03/05/2020,24:00:00,3.96986,V ugm-3
04/05/2020,01:00:00,2.89275,V ugm-3
04/05/2020,02:00:00,3.71765,V ugm-3
04/05/2020,03:00:00,4.54912,V ugm-3
04/05/2020,04:00:00,4.90896,V ugm-3
04/05/2020,05:00:00,9.49727,V ugm-3
04/05/2020,06:00:00,14.49719,V ugm-3
04/05/2020,07:00:00,13.61214,V ugm-3
04/05/2020,08:00:00,9.23048,V ugm-3
04/05/2020,09:00:00,9.22294,V ugm-3
04/05/2020,10:00:00,10.15179,V ugm-3
04/05/2020,11:00:00,7.68002,V ugm-3
04/05/2020,12:00:00,7.46709,V ugm-3
04/05/2020,13:00:00,7.16655,V ugm-3
04/05/2020,14:00:00,8.03567,V ugm-3
04/05/2020,15:00:00,7.93843,V ugm-3
04/05/2020,16:00:00,5.93129,V ugm-3
04/05/2020,17:00:00,6.03357,V ugm-3
04/05/2020,18:00:00,9.19003,V ugm-3
04/05/2020,19:00:00,6.71155,V ugm-3
04/05/2020,20:00:00,4.79831,V ugm-3
04/05/2020,21:00:00,6.09707,V ugm-3
04/05/2020,22:00:00,3.35473,V ugm-3
04/05/2020,23:00:00,2.32695,V ugm-3
04/05/2020,24:00:00,2.99614,V ugm-3
05/05/2020,01:00:00,3.72713,V ugm-3
05/05/2020,02:00:00,3.24287,V ugm-3
05/05/2020,03:00:00,3.57276,V ugm-3
05/05/2020,04:00:00,5.23008,V ugm-3
05/05/2020,05:00:00,5.90458,V ugm-3
05/05/2020,06:00:00,8.53569,V ugm-3
05/05/2020,07:00:00,8.37832,V ugm-3
05/05/2020,08:00:00,5.00923,V ugm-3
05/05/2020,09:00:00,No data,V ugm-3
05/05/2020,10:00:00,8.12946,V ugm-3
05/05/2020,11:00:00,5.46718,V ugm-3
05/05/2020,12:00:00,7.2823,V ugm-3
05/05/2020,13:00:00,6.91481,V ugm-3
05/05/2020,14:00:00,5.46804,V ugm-3
05/05/2020,15:00:00,No data,V ugm-3
05/05/2020,16:00:00,6.06036,V ugm-3
05/05/2020,17:00:00,5.58211,V ugm-3
05/05/2020,18:00:00,5.634,V ugm-3
05/05/2020,19:00:00,4.08646,V ugm-3
05/05/2020,20:00:00,5.48779,V ugm-3
05/05/2020,21:00:00,6.52634,V ugm-3
05/05/2020,22:00:00,2.89697,V ugm-3
05/05/2020,23:00:00,3.93768,V ugm-3
05/05/2020,24:00:00,7.82862,V ugm-3
06/05/2020,01:00:00,4.08205,V ugm-3
06/05/2020,02:00:00,4.42851,V ugm-3
06/05/2020,03:00:00,4.30668,V ugm-3
06/05/2020,04:00:00,5.39805,V ugm-3
06/05/2020,05:00:00,9.65617,V ugm-3
06/05/2020,06:00:00,10.47617,V ugm-3
06/05/2020,07:00:00,9.88018,V ugm-3
06/05/2020,08:00:00,11.89378,V ugm-3
06/05/2020,09:00:00,10.42924,V ugm-3
06/05/2020,10:00:00,14.14932,V ugm-3
06/05/2020,11:00:00,17.98315,V ugm-3
06/05/2020,12:00:00,10.32658,V ugm-3
06/05/2020,13:00:00,9.67486,V ugm-3
06/05/2020,14:00:00,8.89787,V ugm-3
06/05/2020,15:00:00,10.97113,V ugm-3
06/05/2020,16:00:00,9.52578,V ugm-3
06/05/2020,17:00:00,10.57329,V ugm-3
06/05/2020,18:00:00,15.91382,V ugm-3
06/05/2020,19:00:00,14.84122,V ugm-3
06/05/2020,20:00:00,13.96498,V ugm-3
06/05/2020,21:00:00,18.79563,V ugm-3
06/05/2020,22:00:00,15.1556,V ugm-3
06/05/2020,23:00:00,12.30664,V ugm-3
06/05/2020,24:00:00,20.98391,V ugm-3
07/05/2020,01:00:00,19.42423,V ugm-3
07/05/2020,02:00:00,11.02999,V ugm-3
07/05/2020,03:00:00,17.13495,V ugm-3
07/05/2020,04:00:00,12.74456,V ugm-3
07/05/2020,05:00:00,11.28575,V ugm-3
07/05/2020,06:00:00,17.82135,V ugm-3
07/05/2020,07:00:00,28.97066,V ugm-3
07/05/2020,08:00:00,30.79037,V ugm-3
07/05/2020,09:00:00,28.72682,V ugm-3
07/05/2020,10:00:00,19.9995,V ugm-3
07/05/2020,11:00:00,18.50305,V ugm-3
07/05/2020,12:00:00,27.14789,V ugm-3
07/05/2020,13:00:00,22.13291,V ugm-3
07/05/2020,14:00:00,24.65943,V ugm-3
07/05/2020,15:00:00,21.25391,V ugm-3
07/05/2020,16:00:00,30.29493,V ugm-3
07/05/2020,17:00:00,13.12623,V ugm-3
07/05/2020,18:00:00,11.58196,V ugm-3
07/05/2020,19:00:00,15.32822,V ugm-3
07/05/2020,20:00:00,17.35625,V ugm-3
07/05/2020,21:00:00,12.2168,V ugm-3
07/05/2020,22:00:00,12.78898,V ugm-3
07/05/2020,23:00:00,12.32642,V ugm-3
07/05/2020,24:00:00,11.54517,V ugm-3
08/05/2020,01:00:00,9.09924,V ugm-3
08/05/2020,02:00:00,6.66492,V ugm-3
08/05/2020,03:00:00,7.23944,V ugm-3
08/05/2020,04:00:00,9.43059,V ugm-3
08/05/2020,05:00:00,9.42848,V ugm-3
08/05/2020,06:00:00,12.65399,V ugm-3
08/05/2020,07:00:00,18.79007,V ugm-3
08/05/2020,08:00:00,25.70951,V ugm-3
08/05/2020,09:00:00,25.07751,V ugm-3
08/05/2020,10:00:00,18.62017,V ugm-3
08/05/2020,11:00:00,16.22299,V ugm-3
08/05/2020,12:00:00,21.26034,V ugm-3
08/05/2020,13:00:00,13.57523,V ugm-3
08/05/2020,14:00:00,13.78379,V ugm-3
08/05/2020,15:00:00,16.59766,V ugm-3
08/05/2020,16:00:00,10.82825,V ugm-3
08/05/2020,17:00:00,11.81133,V ugm-3
08/05/2020,18:00:00,14.83544,V ugm-3
08/05/2020,19:00:00,24.11298,V ugm-3
08/05/2020,20:00:00,21.56402,V ugm-3
08/05/2020,21:00:00,13.39322,V ugm-3
08/05/2020,22:00:00,10.57935,V ugm-3
08/05/2020,23:00:00,10.42419,V ugm-3
08/05/2020,24:00:00,11.88201,V ugm-3
09/05/2020,01:00:00,11.69001,V ugm-3
09/05/2020,02:00:00,18.16311,V ugm-3
