Code,LocalAuthority,Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
ECON06,East Ayrshire,2010-11,158411.3798,19047,120240,102618.4699,535887,5222100,58821.89833,8102.875,144341.25,2
ECON06,East Ayrshire,2011-12,120201.5095,14448,120200,91803.42619,482407,5254800,54083.9422,7539.25,144997.5,2
ECON06,East Ayrshire,2012-13,139736.2558,17148,122720,86218.10972,458128,5313600,53507.44089,7686.375,146491.25,2
ECON06,East Ayrshire,2013-14,86161.25047,10550,122440,83818.07179,446558,5327700,65920.55774,8889.5,146730,2
ECON06,East Ayrshire,2014-15,50289.75268,6143,122150,79481.61564,425035,5347600,56197.23503,8089.625,146953.75,2
ECON06,East Ayrshire,2015-16,55260.35731,6745,122060,72979.69143,392122,5373000,61327.1752,9079.875,147498.75,2
ECON06,East Ayrshire,2016-17,66789.80144,8162,122200,90488.72678,489063,5404700,69378.57943,9651.75,148185,2
ECON06,East Ayrshire,2017-18,119403.1726,14560,121940,101949.8871,553055,5424800,77980.35146,10916.375,148442.5,2
ECON06,East Ayrshire,2018-19,93358.17571,11375,121840,115932.6673,630452,5438100,64201.66271,9289.5,148563.75,2
ECON06,East Ayrshire,2019-20,82759.66711,10097.48562,122010,109030.8598,595667.0357,5463300,67278.81773,10371.16342,148997.5,2
ECON06,East Ayrshire,2020-21,123155.5914,15382,121600,88509.20072,496916,5466000,75252.87854,12133.125,148965,2
ECON06,East Ayrshire,2021-22,133999.283,16351,122020,119388.0413,654237,5479900,91708.16412,13811.25,149586.25,2
ECON06,East Dunbartonshire,2010-11,32476.4695,3396,104580,102618.4699,535887,5222100,119014.9443,39987.125,264392.5,Urban
ECON06,East Dunbartonshire,2011-12,86492.82831,9045,104570,91803.42619,482407,5254800,117968.5818,36368.5,267021.25,Urban
ECON06,East Dunbartonshire,2012-13,40282.32569,4265,105880,86218.10972,458128,5313600,98075.42979,34070.5,267672.5,Urban
ECON06,East Dunbartonshire,2013-14,37266.59408,3945,105860,83818.07179,446558,5327700,99609.51841,30417.75,268736.25,Urban
ECON06,East Dunbartonshire,2014-15,32759.51529,3496,106730,79481.61564,425035,5347600,83718.97657,27636,270203.75,Urban
ECON06,East Dunbartonshire,2015-16,30435.47124,3255,106960,72979.69143,392122,5373000,76320.32361,24486.125,272122.5,Urban
ECON06,East Dunbartonshire,2016-17,43031.24311,4628,107540,90488.72678,489063,5404700,123791.4669,35745.375,274565,Urban
ECON06,East Dunbartonshire,2017-18,29538.8734,3194,108130,101949.8871,553055,5424800,156482.3373,41382.25,276196.25,Urban
ECON06,East Dunbartonshire,2018-19,31198.76666,3380,108330,115932.6673,630452,5438100,202258.1216,49898.125,277400,Urban
ECON06,East Dunbartonshire,2019-20,42198.17216,4584.399723,108640,109030.8598,595667.0357,5463300,149901.061,39835.30404,279483.75,Urban
ECON06,East Dunbartonshire,2020-21,40472.55963,4521,108750,88509.20072,496916,5466000,95019.12504,29681.375,279991.25,Urban
ECON06,East Dunbartonshire,2021-22,42545.46167,4633,108900,119388.0413,654237,5479900,130488.8736,41993.625,279442.5,Urban
ECON06,East Lothian,2010-11,23825.66188,2323,97500,102618.4699,535887,5222100,58821.89833,8102.875,144341.25,2
ECON06,East Lothian,2011-12,27973.36703,2746,98170,91803.42619,482407,5254800,54083.9422,7539.25,144997.5,2
ECON06,East Lothian,2012-13,16791.49891,1693,100850,86218.10972,458128,5313600,53507.44089,7686.375,146491.25,2
ECON06,East Lothian,2013-14,34593.97354,3506,101360,83818.07179,446558,5327700,65920.55774,8889.5,146730,2
ECON06,East Lothian,2014-15,56024.90738,5717,102050,79481.61564,425035,5347600,56197.23503,8089.625,146953.75,2
ECON06,East Lothian,2015-16,74472.30234,7674,103050,72979.69143,392122,5373000,61327.1752,9079.875,147498.75,2
ECON06,East Lothian,2016-17,63598.15996,6620,104090,90488.72678,489063,5404700,69378.57943,9651.75,148185,2
ECON06,East Lothian,2017-18,65712.27396,6889,104840,101949.8871,553055,5424800,77980.35146,10916.375,148442.5,2
ECON06,East Lothian,2018-19,56629.71861,5991,105790,115932.6673,630452,5438100,64201.66271,9289.5,148563.75,2
ECON06,East Lothian,2019-20,51579.40849,5523.627167,107090,109030.8598,595667.0357,5463300,67278.81773,10371.16342,148997.5,2
ECON06,East Lothian,2020-21,77730.51492,8615,107900,88509.20072,496916,5466000,75252.87854,12133.125,148965,2
ECON06,East Lothian,2021-22,80651.15023,8838,109580,119388.0413,654237,5479900,91708.16412,13811.25,149586.25,2
ECON06,East Renfrewshire,2010-11,15222.15964,1363,89540,102618.4699,535887,5222100,82832.06047,11182.375,133232.5,3
ECON06,East Renfrewshire,2011-12,21105.41432,1896,89850,91803.42619,482407,5254800,67779.1403,9342.25,133642.5,3
ECON06,East Renfrewshire,2012-13,24891.03007,2266,91030,86218.10972,458128,5313600,61860.68222,8463.875,136012.5,3
ECON06,East Renfrewshire,2013-14,22097.97515,2022,91500,83818.07179,446558,5327700,70020.49455,8928.75,136115,3
ECON06,East Renfrewshire,2014-15,22074.00674,2039,92380,79481.61564,425035,5347600,62310.04847,8368.25,136630,3
ECON06,East Renfrewshire,2015-16,21006.15849,1952,92940,72979.69143,392122,5373000,60230.85128,8059.75,137178.75,3
ECON06,East Renfrewshire,2016-17,25194.99898,2364,93810,90488.72678,489063,5404700,70474.67749,9344,137826.25,3
ECON06,East Renfrewshire,2017-18,28835.0423,2732,94760,101949.8871,553055,5424800,60853.82599,8529.75,138456.25,3
ECON06,East Renfrewshire,2018-19,66879.79042,6365,95170,115932.6673,630452,5438100,66432.57045,9166.375,138881.25,3
ECON06,East Renfrewshire,2019-20,28921.52787,2762.867711,95530,109030.8598,595667.0357,5463300,68472.7006,9794.951075,139532.5,3
ECON06,East Renfrewshire,2020-21,17776.38734,1754,96060,88509.20072,496916,5466000,55689.80691,8265.625,139676.25,3
ECON06,East Renfrewshire,2021-22,29774.71499,2876,96580,119388.0413,654237,5479900,80768.33807,11333.25,140471.25,3
ECON06,Edinburgh City,2010-11,110958.7027,53940,486120,102618.4699,535887,5222100,119014.9443,39987.125,264392.5,Urban
ECON06,Edinburgh City,2011-12,128309.8118,63559,495360,91803.42619,482407,5254800,117968.5818,36368.5,267021.25,Urban
ECON06,Edinburgh City,2012-13,153678.5943,74171,482640,86218.10972,458128,5313600,98075.42979,34070.5,267672.5,Urban
ECON06,Edinburgh City,2013-14,87123.8833,42473,487500,83818.07179,446558,5327700,99609.51841,30417.75,268736.25,Urban
ECON06,Edinburgh City,2014-15,91571.32207,45115,492680,79481.61564,425035,5347600,83718.97657,27636,270203.75,Urban
ECON06,Edinburgh City,2015-16,87926.1561,43859,498810,72979.69143,392122,5373000,76320.32361,24486.125,272122.5,Urban
ECON06,Edinburgh City,2016-17,73823.41864,37441,507170,90488.72678,489063,5404700,123791.4669,35745.375,274565,Urban
ECON06,Edinburgh City,2017-18,70968.00523,36421,513210,101949.8871,553055,5424800,156482.3373,41382.25,276196.25,Urban
ECON06,Edinburgh City,2018-19,66543.2679,34503,518500,115932.6673,630452,5438100,202258.1216,49898.125,277400,Urban
ECON06,Edinburgh City,2019-20,57388.44103,30124.8506,524930,109030.8598,595667.0357,5463300,149901.061,39835.30404,279483.75,Urban
ECON06,Edinburgh City,2020-21,69148.40804,37474,527620,88509.20072,496916,5466000,95019.12504,29681.375,279991.25,Urban
ECON06,Edinburgh City,2021-22,201519.5603,106094,526470,119388.0413,654237,5479900,130488.8736,41993.625,279442.5,Urban
ECON06,Eilean Siar,2010-11,325288.9374,8519,26190,102618.4699,535887,5222100,155092.6993,7713.375,110796.25,Rural
ECON06,Eilean Siar,2011-12,245553.3203,6404,26080,91803.42619,482407,5254800,142363.8472,7050.5,111188.75,Rural
ECON06,Eilean Siar,2012-13,225528.4218,6216,27560,86218.10972,458128,5313600,139628.4605,7045.25,114023.75,Rural
ECON06,Eilean Siar,2013-14,213443.1026,5848,27400,83818.07179,446558,5327700,124479.4574,7583.625,114381.25,Rural
ECON06,Eilean Siar,2014-15,161272.725,4395,27250,79481.61564,425035,5347600,113839.8985,9035.375,114662.5,Rural
ECON06,Eilean Siar,2015-16,169450.3006,4587,27070,72979.69143,392122,5373000,103996.0226,7388.875,114825,Rural
ECON06,Eilean Siar,2016-17,214256.9349,5763,26900,90488.72678,489063,5404700,96907.15189,6391.875,115011.25,Rural
ECON06,Eilean Siar,2017-18,224065.1977,6039,26950,101949.8871,553055,5424800,119821.2208,8303.375,115005,Rural
ECON06,Eilean Siar,2018-19,184152.5803,4941,26830,115932.6673,630452,5438100,128816.4389,10452.75,114917.5,Rural
ECON06,Eilean Siar,2019-20,409658.7303,10946.05811,26720,109030.8598,595667.0357,5463300,238469.0395,14456.96092,114898.75,Rural
ECON06,Eilean Siar,2020-21,269100.0926,7325,26500,88509.20072,496916,5466000,128512.249,12035.125,114617.5,Rural
ECON06,Eilean Siar,2021-22,383619.3661,10220,26640,119388.0413,654237,5479900,168636.8516,14641.75,115487.5,Rural
ECON06,Falkirk,2010-11,121009.1191,18548,153280,102618.4699,535887,5222100,119014.9443,39987.125,264392.5,Urban
ECON06,Falkirk,2011-12,117699.5103,18170,154380,91803.42619,482407,5254800,117968.5818,36368.5,267021.25,Urban
ECON06,Falkirk,2012-13,88030.86276,13803,156800,86218.10972,458128,5313600,98075.42979,34070.5,267672.5,Urban
ECON06,Falkirk,2013-14,101835.1362,16002,157140,83818.07179,446558,5327700,99609.51841,30417.75,268736.25,Urban
ECON06,Falkirk,2014-15,93571.01506,14750,157640,79481.61564,425035,5347600,83718.97657,27636,270203.75,Urban
ECON06,Falkirk,2015-16,77068.28015,12212,158460,72979.69143,392122,5373000,76320.32361,24486.125,272122.5,Urban
ECON06,Falkirk,2016-17,75249.38525,11993,159380,90488.72678,489063,5404700,123791.4669,35745.375,274565,Urban
ECON06,Falkirk,2017-18,62379.24806,9989,160130,101949.8871,553055,5424800,156482.3373,41382.25,276196.25,Urban
ECON06,Falkirk,2018-19,75917.01998,12173,160340,115932.6673,630452,5438100,202258.1216,49898.125,277400,Urban
ECON06,Falkirk,2019-20,57852.96755,9307.944252,160890,109030.8598,595667.0357,5463300,149901.061,39835.30404,279483.75,Urban
ECON06,Falkirk,2020-21,64564.64543,10648,160560,88509.20072,496916,5466000,95019.12504,29681.375,279991.25,Urban
ECON06,Falkirk,2021-22,176308.4451,28333,160700,119388.0413,654237,5479900,130488.8736,41993.625,279442.5,Urban
ECON06,Fife,2010-11,40473.27137,14774,365020,102618.4699,535887,5222100,58821.89833,8102.875,144341.25,2
ECON06,Fife,2011-12,42362.48161,15563,367370,91803.42619,482407,5254800,54083.9422,7539.25,144997.5,2
ECON06,Fife,2012-13,39718.80939,14546,366220,86218.10972,458128,5313600,53507.44089,7686.375,146491.25,2
ECON06,Fife,2013-14,43173.15599,15841,366910,83818.07179,446558,5327700,65920.55774,8889.5,146730,2
ECON06,Fife,2014-15,43479.25339,15968,367260,79481.61564,425035,5347600,56197.23503,8089.625,146953.75,2
ECON06,Fife,2015-16,53987.58669,19872,368080,72979.69143,392122,5373000,61327.1752,9079.875,147498.75,2
ECON06,Fife,2016-17,45717.40018,16930,370330,90488.72678,489063,5404700,69378.57943,9651.75,148185,2
ECON06,Fife,2017-18,48849.38261,18143,371410,101949.8871,553055,5424800,77980.35146,10916.375,148442.5,2
ECON06,Fife,2018-19,45950.98568,17090,371910,115932.6673,630452,5438100,64201.66271,9289.5,148563.75,2
ECON06,Fife,2019-20,72122.7228,26941.38609,373550,109030.8598,595667.0357,5463300,67278.81773,10371.16342,148997.5,2
ECON06,Fife,2020-21,89288.76968,34312,374130,88509.20072,496916,5466000,75252.87854,12133.125,148965,2
ECON06,Fife,2021-22,82442.47109,30894,374730,119388.0413,654237,5479900,91708.16412,13811.25,149586.25,2
ECON06,Glasgow City,2010-11,284325.4671,168555,592820,102618.4699,535887,5222100,119014.9443,39987.125,264392.5,Urban
ECON06,Glasgow City,2011-12,209623.2853,125528,598830,91803.42619,482407,5254800,117968.5818,36368.5,267021.25,Urban
ECON06,Glasgow City,2012-13,204142.9019,121481,595080,86218.10972,458128,5313600,98075.42979,34070.5,267672.5,Urban
ECON06,Glasgow City,2013-14,178717.3731,106614,596550,83818.07179,446558,5327700,99609.51841,30417.75,268736.25,Urban
ECON06,Glasgow City,2014-15,168954.3216,101313,599650,79481.61564,425035,5347600,83718.97657,27636,270203.75,Urban
ECON06,Glasgow City,2015-16,133064.9858,80683,606340,72979.69143,392122,5373000,76320.32361,24486.125,272122.5,Urban
ECON06,Glasgow City,2016-17,160156.4255,98507,615070,90488.72678,489063,5404700,123791.4669,35745.375,274565,Urban
ECON06,Glasgow City,2017-18,142847.1769,88710,621020,101949.8871,553055,5424800,156482.3373,41382.25,276196.25,Urban
ECON06,Glasgow City,2018-19,175616.2292,110007,626410,115932.6673,630452,5438100,202258.1216,49898.125,277400,Urban
ECON06,Glasgow City,2019-20,180841.3078,114494.0065,633120,109030.8598,595667.0357,5463300,149901.061,39835.30404,279483.75,Urban
ECON06,Glasgow City,2020-21,172964.0156,112926,635640,88509.20072,496916,5466000,95019.12504,29681.375,279991.25,Urban
ECON06,Glasgow City,2021-22,183975.2247,116849,635130,119388.0413,654237,5479900,130488.8736,41993.625,279442.5,Urban
ECON06,Highland,2010-11,22753.34825,5043,221630,102618.4699,535887,5222100,155092.6993,7713.375,110796.25,Rural
ECON06,Highland,2011-12,33723.47652,7499,222370,91803.42619,482407,5254800,142363.8472,7050.5,111188.75,Rural
ECON06,Highland,2012-13,32797.42204,7639,232910,86218.10972,458128,5313600,139628.4605,7045.25,114023.75,Rural
ECON06,Highland,2013-14,29220.73839,6807,232950,83818.07179,446558,5327700,124479.4574,7583.625,114381.25,Rural
ECON06,Highland,2014-15,32920.32828,7674,233100,79481.61564,425035,5347600,113839.8985,9035.375,114662.5,Rural
ECON06,Highland,2015-16,39738.59638,9303,234110,72979.69143,392122,5373000,103996.0226,7388.875,114825,Rural
ECON06,Highland,2016-17,32888.37928,7721,234770,90488.72678,489063,5404700,96907.15189,6391.875,115011.25,Rural
ECON06,Highland,2017-18,40112.82484,9434,235180,101949.8871,553055,5424800,119821.2208,8303.375,115005,Rural
ECON06,Highland,2018-19,89334.5115,21042,235540,115932.6673,630452,5438100,128816.4389,10452.75,114917.5,Rural
ECON06,Highland,2019-20,79617.33278,18776.11586,235830,109030.8598,595667.0357,5463300,238469.0395,14456.96092,114898.75,Rural
ECON06,Highland,2020-21,77950.77688,18850,235430,88509.20072,496916,5466000,128512.249,12035.125,114617.5,Rural
ECON06,Highland,2021-22,105491.9222,25113,238060,119388.0413,654237,5479900,168636.8516,14641.75,115487.5,Rural
ECON06,Inverclyde,2010-11,172394.7043,13752,79770,102618.4699,535887,5222100,82832.06047,11182.375,133232.5,3
ECON06,Inverclyde,2011-12,158060.4533,12522,79220,91803.42619,482407,5254800,67779.1403,9342.25,133642.5,3
ECON06,Inverclyde,2012-13,136571.0545,11019,80680,86218.10972,458128,5313600,61860.68222,8463.875,136012.5,3
ECON06,Inverclyde,2013-14,126841.0796,10187,80310,83818.07179,446558,5327700,70020.49455,8928.75,136115,3
ECON06,Inverclyde,2014-15,141945.5501,11336,79860,79481.61564,425035,5347600,62310.04847,8368.25,136630,3
ECON06,Inverclyde,2015-16,166164.9512,13210,79500,72979.69143,392122,5373000,60230.85128,8059.75,137178.75,3
ECON06,Inverclyde,2016-17,110801.5053,8771,79160,90488.72678,489063,5404700,70474.67749,9344,137826.25,3
ECON06,Inverclyde,2017-18,98217.3191,7736,78760,101949.8871,553055,5424800,60853.82599,8529.75,138456.25,3
ECON06,Inverclyde,2018-19,119726.2362,9357,78150,115932.6673,630452,5438100,66432.57045,9166.375,138881.25,3
ECON06,Inverclyde,2019-20,131806.8417,10254.55059,77800,109030.8598,595667.0357,5463300,68472.7006,9794.951075,139532.5,3
ECON06,Inverclyde,2020-21,84566.00495,6693,77060,88509.20072,496916,5466000,55689.80691,8265.625,139676.25,3
ECON06,Inverclyde,2021-22,137918.1978,10578,76700,119388.0413,654237,5479900,80768.33807,11333.25,140471.25,3
ECON06,Midlothian,2010-11,72811.71521,5908,81140,102618.4699,535887,5222100,82832.06047,11182.375,133232.5,3
ECON06,Midlothian,2011-12,90201.40249,7430,82370,91803.42619,482407,5254800,67779.1403,9342.25,133642.5,3
ECON06,Midlothian,2012-13,66127.29398,5571,84240,86218.10972,458128,5313600,61860.68222,8463.875,136012.5,3
ECON06,Midlothian,2013-14,45052.01667,3816,84700,83818.07179,446558,5327700,70020.49455,8928.75,136115,3
ECON06,Midlothian,2014-15,58340.77922,5030,86210,79481.61564,425035,5347600,62310.04847,8368.25,136630,3
ECON06,Midlothian,2015-16,48787.49639,4264,87390,72979.69143,392122,5373000,60230.85128,8059.75,137178.75,3
ECON06,Midlothian,2016-17,137973.1403,12226,88610,90488.72678,489063,5404700,70474.67749,9344,137826.25,3
ECON06,Midlothian,2017-18,44213.62492,3983,90090,101949.8871,553055,5424800,60853.82599,8529.75,138456.25,3
ECON06,Midlothian,2018-19,51519.52672,4706,91340,115932.6673,630452,5438100,66432.57045,9166.375,138881.25,3
ECON06,Midlothian,2019-20,59695.24483,5519.410657,92460,109030.8598,595667.0357,5463300,68472.7006,9794.951075,139532.5,3
ECON06,Midlothian,2020-21,60658.79441,5804,93150,88509.20072,496916,5466000,55689.80691,8265.625,139676.25,3
ECON06,Midlothian,2021-22,74537.52731,7057,94680,119388.0413,654237,5479900,80768.33807,11333.25,140471.25,3
ECON06,Moray,2010-11,54663.92895,4795,87720,102618.4699,535887,5222100,58821.89833,8102.875,144341.25,2
ECON06,Moray,2011-12,39748.9779,3468,87260,91803.42619,482407,5254800,54083.9422,7539.25,144997.5,2
ECON06,Moray,2012-13,38374.24263,3565,92910,86218.10972,458128,5313600,53507.44089,7686.375,146491.25,2
ECON06,Moray,2013-14,45277.72223,4272,94350,83818.07179,446558,5327700,65920.55774,8889.5,146730,2
ECON06,Moray,2014-15,37399.24826,3544,94750,79481.61564,425035,5347600,56197.23503,8089.625,146953.75,2
ECON06,Moray,2015-16,42748.81148,4083,95510,72979.69143,392122,5373000,61327.1752,9079.875,147498.75,2
ECON06,Moray,2016-17,44654.21989,4290,96070,90488.72678,489063,5404700,69378.57943,9651.75,148185,2
ECON06,Moray,2017-18,53441.16608,5119,95780,101949.8871,553055,5424800,77980.35146,10916.375,148442.5,2
ECON06,Moray,2018-19,24310.84247,2322,95520,115932.6673,630452,5438100,64201.66271,9289.5,148563.75,2
ECON06,Moray,2019-20,33454.47682,3205.601186,95820,109030.8598,595667.0357,5463300,67278.81773,10371.16342,148997.5,2
ECON06,Moray,2020-21,34106.39698,3353,95710,88509.20072,496916,5466000,75252.87854,12133.125,148965,2
ECON06,Moray,2021-22,53539.75055,5162,96410,119388.0413,654237,5479900,91708.16412,13811.25,149586.25,2
ECON06,North Ayrshire,2010-11,93042.49704,12578,135180,102618.4699,535887,5222100,58821.89833,8102.875,144341.25,2
ECON06,North Ayrshire,2011-12,71451.3008,9655,135130,91803.42619,482407,5254800,54083.9422,7539.25,144997.5,2
ECON06,North Ayrshire,2012-13,81553.3505,11218,137560,86218.10972,458128,5313600,53507.44089,7686.375,146491.25,2
ECON06,North Ayrshire,2013-14,86871.58654,11894,136920,83818.07179,446558,5327700,65920.55774,8889.5,146730,2
ECON06,North Ayrshire,2014-15,118326.5198,16146,136450,79481.61564,425035,5347600,56197.23503,8089.625,146953.75,2
ECON06,North Ayrshire,2015-16,146857.9307,19992,136130,72979.69143,392122,5373000,61327.1752,9079.875,147498.75,2
ECON06,North Ayrshire,2016-17,140674.8019,19116,135890,90488.72678,489063,5404700,69378.57943,9651.75,148185,2
ECON06,North Ayrshire,2017-18,161925.5154,21988,135790,101949.8871,553055,5424800,77980.35146,10916.375,148442.5,2
ECON06,North Ayrshire,2018-19,126431.4462,17104,135280,115932.6673,630452,5438100,64201.66271,9289.5,148563.75,2
ECON06,North Ayrshire,2019-20,114198.6721,15387.09652,134740,109030.8598,595667.0357,5463300,67278.81773,10371.16342,148997.5,2
ECON06,North Ayrshire,2020-21,89952.30987,12404,134250,88509.20072,496916,5466000,75252.87854,12133.125,148965,2
ECON06,North Ayrshire,2021-22,149095.444,20012,134220,119388.0413,654237,5479900,91708.16412,13811.25,149586.25,2
ECON06,North Lanarkshire,2010-11,103298.474,33713,326360,102618.4699,535887,5222100,119014.9443,39987.125,264392.5,Urban
ECON06,North Lanarkshire,2011-12,100804.0855,32931,326680,91803.42619,482407,5254800,117968.5818,36368.5,267021.25,Urban
ECON06,North Lanarkshire,2012-13,80689.48964,27263,337870,86218.10972,458128,5313600,98075.42979,34070.5,267672.5,Urban
ECON06,North Lanarkshire,2013-14,90358.49947,30517,337730,83818.07179,446558,5327700,99609.51841,30417.75,268736.25,Urban
ECON06,North Lanarkshire,2014-15,72353.77626,24452,337950,79481.61564,425035,5347600,83718.97657,27636,270203.75,Urban
ECON06,North Lanarkshire,2015-16,82144.38619,27786,338260,72979.69143,392122,5373000,76320.32361,24486.125,272122.5,Urban
ECON06,North Lanarkshire,2016-17,62452.80877,21196,339390,90488.72678,489063,5404700,123791.4669,35745.375,274565,Urban
ECON06,North Lanarkshire,2017-18,51208.78348,17409,339960,101949.8871,553055,5424800,156482.3373,41382.25,276196.25,Urban
