,,Glasgow Kerbside,
Date,Time,Nitrogen dioxide,Status
10/10/2019,04:00:00,6.59183,V ugm-3
10/10/2019,05:00:00,15.23662,V ugm-3
10/10/2019,06:00:00,31.95598,V ugm-3
10/10/2019,07:00:00,57.88475,V ugm-3
10/10/2019,08:00:00,48.53207,V ugm-3
10/10/2019,09:00:00,67.63042,V ugm-3
10/10/2019,10:00:00,49.76503,V ugm-3
10/10/2019,11:00:00,28.37896,V ugm-3
10/10/2019,12:00:00,39.14196,V ugm-3
10/10/2019,13:00:00,27.06218,V ugm-3
10/10/2019,14:00:00,49.85844,V ugm-3
10/10/2019,15:00:00,73.56132,V ugm-3
10/10/2019,16:00:00,118.17572,V ugm-3
10/10/2019,17:00:00,46.84257,V ugm-3
10/10/2019,18:00:00,47.40634,V ugm-3
10/10/2019,19:00:00,35.05242,V ugm-3
10/10/2019,20:00:00,41.88658,V ugm-3
10/10/2019,21:00:00,23.57475,V ugm-3
10/10/2019,22:00:00,18.79062,V ugm-3
10/10/2019,23:00:00,17.18041,V ugm-3
10/10/2019,24:00:00,17.62979,V ugm-3
11/10/2019,01:00:00,6.88857,V ugm-3
11/10/2019,02:00:00,5.12297,V ugm-3
11/10/2019,03:00:00,4.21796,V ugm-3
11/10/2019,04:00:00,4.93259,V ugm-3
11/10/2019,05:00:00,11.22065,V ugm-3
11/10/2019,06:00:00,15.52568,V ugm-3
11/10/2019,07:00:00,27.50892,V ugm-3
11/10/2019,08:00:00,39.90581,V ugm-3
11/10/2019,09:00:00,28.35727,V ugm-3
11/10/2019,10:00:00,21.69427,V ugm-3
11/10/2019,11:00:00,19.20882,V ugm-3
11/10/2019,12:00:00,23.14816,V ugm-3
11/10/2019,13:00:00,21.99117,V ugm-3
11/10/2019,14:00:00,25.99862,V ugm-3
11/10/2019,15:00:00,34.28896,V ugm-3
11/10/2019,16:00:00,36.57337,V ugm-3
11/10/2019,17:00:00,37.01653,V ugm-3
11/10/2019,18:00:00,31.803,V ugm-3
11/10/2019,19:00:00,34.79199,V ugm-3
11/10/2019,20:00:00,32.70623,V ugm-3
11/10/2019,21:00:00,28.53713,V ugm-3
11/10/2019,22:00:00,31.20795,V ugm-3
11/10/2019,23:00:00,37.57593,V ugm-3
11/10/2019,24:00:00,42.47883,V ugm-3
12/10/2019,01:00:00,35.31248,V ugm-3
12/10/2019,02:00:00,37.11252,V ugm-3
12/10/2019,03:00:00,30.58673,V ugm-3
12/10/2019,04:00:00,37.45617,V ugm-3
12/10/2019,05:00:00,37.55487,V ugm-3
12/10/2019,06:00:00,28.35698,V ugm-3
12/10/2019,07:00:00,39.27934,V ugm-3
12/10/2019,08:00:00,36.94144,V ugm-3
12/10/2019,09:00:00,38.76567,V ugm-3
12/10/2019,10:00:00,34.21018,V ugm-3
12/10/2019,11:00:00,39.03723,V ugm-3
12/10/2019,12:00:00,34.58468,V ugm-3
12/10/2019,13:00:00,23.83914,V ugm-3
12/10/2019,14:00:00,34.0624,V ugm-3
12/10/2019,15:00:00,26.52694,V ugm-3
12/10/2019,16:00:00,30.78879,V ugm-3
12/10/2019,17:00:00,33.34242,V ugm-3
12/10/2019,18:00:00,54.39923,V ugm-3
12/10/2019,19:00:00,63.70221,V ugm-3
12/10/2019,20:00:00,66.77204,V ugm-3
12/10/2019,21:00:00,55.82476,V ugm-3
12/10/2019,22:00:00,76.85857,V ugm-3
12/10/2019,23:00:00,82.81204,V ugm-3
12/10/2019,24:00:00,55.30414,V ugm-3
13/10/2019,01:00:00,43.66606,V ugm-3
13/10/2019,02:00:00,37.10171,V ugm-3
13/10/2019,03:00:00,39.48529,V ugm-3
13/10/2019,04:00:00,43.97749,V ugm-3
13/10/2019,05:00:00,28.78367,V ugm-3
13/10/2019,06:00:00,40.15309,V ugm-3
13/10/2019,07:00:00,43.94113,V ugm-3
13/10/2019,08:00:00,38.34655,V ugm-3
13/10/2019,09:00:00,51.36966,V ugm-3
13/10/2019,10:00:00,57.2698,V ugm-3
13/10/2019,11:00:00,64.89081,V ugm-3
13/10/2019,12:00:00,44.68172,V ugm-3
13/10/2019,13:00:00,50.99555,V ugm-3
13/10/2019,14:00:00,53.03557,V ugm-3
13/10/2019,15:00:00,63.98663,V ugm-3
13/10/2019,16:00:00,68.60903,V ugm-3
13/10/2019,17:00:00,49.97366,V ugm-3
13/10/2019,18:00:00,47.22308,V ugm-3
13/10/2019,19:00:00,54.01837,V ugm-3
13/10/2019,20:00:00,49.3195,V ugm-3
13/10/2019,21:00:00,41.2591,V ugm-3
13/10/2019,22:00:00,47.20412,V ugm-3
13/10/2019,23:00:00,58.39148,V ugm-3
13/10/2019,24:00:00,43.12039,V ugm-3
14/10/2019,01:00:00,34.47127,V ugm-3
14/10/2019,02:00:00,31.32812,V ugm-3
14/10/2019,03:00:00,26.06698,V ugm-3
14/10/2019,04:00:00,43.06549,V ugm-3
14/10/2019,05:00:00,48.95186,V ugm-3
14/10/2019,06:00:00,61.86397,V ugm-3
14/10/2019,07:00:00,68.01723,V ugm-3
14/10/2019,08:00:00,91.41852,V ugm-3
14/10/2019,09:00:00,83.9548,V ugm-3
14/10/2019,10:00:00,63.3408,V ugm-3
14/10/2019,11:00:00,77.65056,V ugm-3
14/10/2019,12:00:00,51.85642,V ugm-3
14/10/2019,13:00:00,70.25501,V ugm-3
14/10/2019,14:00:00,81.69471,V ugm-3
14/10/2019,15:00:00,73.88688,V ugm-3
14/10/2019,16:00:00,96.13699,V ugm-3
14/10/2019,17:00:00,83.58698,V ugm-3
14/10/2019,18:00:00,73.24035,V ugm-3
14/10/2019,19:00:00,61.89845,V ugm-3
14/10/2019,20:00:00,73.64185,V ugm-3
14/10/2019,21:00:00,63.61817,V ugm-3
14/10/2019,22:00:00,46.01916,V ugm-3
14/10/2019,23:00:00,46.8177,V ugm-3
14/10/2019,24:00:00,46.02717,V ugm-3
15/10/2019,01:00:00,23.11107,V ugm-3
15/10/2019,02:00:00,20.6135,V ugm-3
15/10/2019,03:00:00,22.80099,V ugm-3
15/10/2019,04:00:00,19.81953,V ugm-3
15/10/2019,05:00:00,27.78945,V ugm-3
15/10/2019,06:00:00,32.73709,V ugm-3
15/10/2019,07:00:00,36.53768,V ugm-3
15/10/2019,08:00:00,73.4214,V ugm-3
15/10/2019,09:00:00,79.64218,V ugm-3
15/10/2019,10:00:00,61.21871,V ugm-3
15/10/2019,11:00:00,81.01652,V ugm-3
15/10/2019,12:00:00,46.96221,V ugm-3
15/10/2019,13:00:00,57.42473,V ugm-3
15/10/2019,14:00:00,54.27247,V ugm-3
15/10/2019,15:00:00,57.32102,V ugm-3
15/10/2019,16:00:00,71.92993,V ugm-3
15/10/2019,17:00:00,75.15971,V ugm-3
15/10/2019,18:00:00,76.98246,V ugm-3
15/10/2019,19:00:00,94.53235,V ugm-3
15/10/2019,20:00:00,80.76353,V ugm-3
15/10/2019,21:00:00,55.65785,V ugm-3
15/10/2019,22:00:00,47.10474,V ugm-3
15/10/2019,23:00:00,54.53605,V ugm-3
15/10/2019,24:00:00,37.17172,V ugm-3
16/10/2019,01:00:00,32.9223,V ugm-3
16/10/2019,02:00:00,20.16809,V ugm-3
16/10/2019,03:00:00,14.64686,V ugm-3
16/10/2019,04:00:00,15.68214,V ugm-3
16/10/2019,05:00:00,38.28564,V ugm-3
16/10/2019,06:00:00,33.65014,V ugm-3
16/10/2019,07:00:00,45.33793,V ugm-3
16/10/2019,08:00:00,72.91084,V ugm-3
16/10/2019,09:00:00,73.67617,V ugm-3
16/10/2019,10:00:00,60.65494,V ugm-3
16/10/2019,11:00:00,53.20682,V ugm-3
16/10/2019,12:00:00,No data,V ugm-3
16/10/2019,13:00:00,46.3031,V ugm-3
16/10/2019,14:00:00,55.76019,V ugm-3
16/10/2019,15:00:00,55.19004,V ugm-3
16/10/2019,16:00:00,60.1005,V ugm-3
16/10/2019,17:00:00,68.12466,V ugm-3
16/10/2019,18:00:00,72.67091,V ugm-3
16/10/2019,19:00:00,62.09559,V ugm-3
16/10/2019,20:00:00,75.67719,V ugm-3
16/10/2019,21:00:00,59.36726,V ugm-3
16/10/2019,22:00:00,92.02681,V ugm-3
16/10/2019,23:00:00,51.18886,V ugm-3
16/10/2019,24:00:00,71.78707,V ugm-3
17/10/2019,01:00:00,54.5531,V ugm-3
17/10/2019,02:00:00,34.79727,V ugm-3
17/10/2019,03:00:00,32.07009,V ugm-3
17/10/2019,04:00:00,23.27931,V ugm-3
17/10/2019,05:00:00,34.75208,V ugm-3
17/10/2019,06:00:00,51.74868,V ugm-3
17/10/2019,07:00:00,52.6263,V ugm-3
17/10/2019,08:00:00,52.81313,V ugm-3
17/10/2019,09:00:00,78.09886,V ugm-3
17/10/2019,10:00:00,95.02976,V ugm-3
17/10/2019,11:00:00,49.11571,V ugm-3
17/10/2019,12:00:00,68.21968,V ugm-3
17/10/2019,13:00:00,56.52359,V ugm-3
17/10/2019,14:00:00,52.34347,V ugm-3
17/10/2019,15:00:00,90.75696,V ugm-3
17/10/2019,16:00:00,66.98489,V ugm-3
17/10/2019,17:00:00,98.41056,V ugm-3
17/10/2019,18:00:00,76.88642,V ugm-3
17/10/2019,19:00:00,78.4334,V ugm-3
17/10/2019,20:00:00,68.77055,V ugm-3
17/10/2019,21:00:00,58.92275,V ugm-3
17/10/2019,22:00:00,58.51925,V ugm-3
17/10/2019,23:00:00,68.55884,V ugm-3
17/10/2019,24:00:00,63.23143,V ugm-3
18/10/2019,01:00:00,26.15306,V ugm-3
18/10/2019,02:00:00,20.82263,V ugm-3
18/10/2019,03:00:00,18.6402,V ugm-3
18/10/2019,04:00:00,32.27914,V ugm-3
18/10/2019,05:00:00,52.36338,V ugm-3
18/10/2019,06:00:00,61.19457,V ugm-3
18/10/2019,07:00:00,85.7815,V ugm-3
18/10/2019,08:00:00,86.06536,V ugm-3
18/10/2019,09:00:00,87.47948,V ugm-3
18/10/2019,10:00:00,87.24941,V ugm-3
18/10/2019,11:00:00,64.68919,V ugm-3
18/10/2019,12:00:00,52.97064,V ugm-3
18/10/2019,13:00:00,74.27617,V ugm-3
18/10/2019,14:00:00,83.40907,V ugm-3
18/10/2019,15:00:00,95.69861,V ugm-3
18/10/2019,16:00:00,110.38852,V ugm-3
18/10/2019,17:00:00,121.79348,V ugm-3
18/10/2019,18:00:00,95.19587,V ugm-3
18/10/2019,19:00:00,114.59137,V ugm-3
18/10/2019,20:00:00,83.34901,V ugm-3
18/10/2019,21:00:00,74.80909,V ugm-3
18/10/2019,22:00:00,84.24093,V ugm-3
18/10/2019,23:00:00,88.64379,V ugm-3
18/10/2019,24:00:00,76.42925,V ugm-3
19/10/2019,01:00:00,70.02957,V ugm-3
19/10/2019,02:00:00,60.56938,V ugm-3
19/10/2019,03:00:00,59.80169,V ugm-3
19/10/2019,04:00:00,31.49037,V ugm-3
19/10/2019,05:00:00,48.39758,V ugm-3
19/10/2019,06:00:00,53.82074,V ugm-3
19/10/2019,07:00:00,77.54332,V ugm-3
19/10/2019,08:00:00,69.33742,V ugm-3
19/10/2019,09:00:00,67.5986,V ugm-3
19/10/2019,10:00:00,84.63311,V ugm-3
19/10/2019,11:00:00,62.40969,V ugm-3
19/10/2019,12:00:00,64.52775,V ugm-3
19/10/2019,13:00:00,69.33215,V ugm-3
19/10/2019,14:00:00,43.73944,V ugm-3
19/10/2019,15:00:00,88.31326,V ugm-3
19/10/2019,16:00:00,76.97943,V ugm-3
19/10/2019,17:00:00,71.05279,V ugm-3
19/10/2019,18:00:00,85.28774,V ugm-3
19/10/2019,19:00:00,97.33037,V ugm-3
19/10/2019,20:00:00,93.50474,V ugm-3
19/10/2019,21:00:00,87.7144,V ugm-3
19/10/2019,22:00:00,80.10987,V ugm-3
19/10/2019,23:00:00,74.63817,V ugm-3
19/10/2019,24:00:00,50.36124,V ugm-3
20/10/2019,01:00:00,51.78087,V ugm-3
20/10/2019,02:00:00,89.00437,V ugm-3
20/10/2019,03:00:00,48.21037,V ugm-3
20/10/2019,04:00:00,43.02698,V ugm-3
20/10/2019,05:00:00,35.10627,V ugm-3
20/10/2019,06:00:00,44.37993,V ugm-3
20/10/2019,07:00:00,59.9245,V ugm-3
20/10/2019,08:00:00,57.38782,V ugm-3
20/10/2019,09:00:00,51.49616,V ugm-3
20/10/2019,10:00:00,42.27832,V ugm-3
20/10/2019,11:00:00,54.91988,V ugm-3
20/10/2019,12:00:00,50.94682,V ugm-3
20/10/2019,13:00:00,80.00661,V ugm-3
20/10/2019,14:00:00,59.74648,V ugm-3
20/10/2019,15:00:00,67.6976,V ugm-3
20/10/2019,16:00:00,71.24881,V ugm-3
20/10/2019,17:00:00,96.77238,V ugm-3
20/10/2019,18:00:00,74.23085,V ugm-3
20/10/2019,19:00:00,86.89958,V ugm-3
20/10/2019,20:00:00,117.27311,V ugm-3
20/10/2019,21:00:00,66.91368,V ugm-3
20/10/2019,22:00:00,54.57015,V ugm-3
20/10/2019,23:00:00,67.22419,V ugm-3
20/10/2019,24:00:00,62.15097,V ugm-3
21/10/2019,01:00:00,55.1989,V ugm-3
21/10/2019,02:00:00,38.64388,V ugm-3
21/10/2019,03:00:00,40.85597,V ugm-3
21/10/2019,04:00:00,39.85735,V ugm-3
21/10/2019,05:00:00,44.22415,V ugm-3
21/10/2019,06:00:00,55.25624,V ugm-3
21/10/2019,07:00:00,65.7568,V ugm-3
21/10/2019,08:00:00,55.40257,V ugm-3
21/10/2019,09:00:00,108.18791,V ugm-3
21/10/2019,10:00:00,86.10897,V ugm-3
21/10/2019,11:00:00,81.76842,V ugm-3
21/10/2019,12:00:00,89.55678,V ugm-3
21/10/2019,13:00:00,57.44217,V ugm-3
21/10/2019,14:00:00,51.02794,V ugm-3
21/10/2019,15:00:00,55.31857,V ugm-3
21/10/2019,16:00:00,62.53311,V ugm-3
21/10/2019,17:00:00,75.14351,V ugm-3
21/10/2019,18:00:00,57.0266,V ugm-3
21/10/2019,19:00:00,57.37326,V ugm-3
21/10/2019,20:00:00,42.12989,V ugm-3
21/10/2019,21:00:00,36.95185,V ugm-3
21/10/2019,22:00:00,21.75549,V ugm-3
21/10/2019,23:00:00,17.43981,V ugm-3
21/10/2019,24:00:00,12.63894,V ugm-3
22/10/2019,01:00:00,6.73989,V ugm-3
22/10/2019,02:00:00,6.23651,V ugm-3
22/10/2019,03:00:00,6.85187,V ugm-3
22/10/2019,04:00:00,6.42564,V ugm-3
22/10/2019,05:00:00,15.20815,V ugm-3
22/10/2019,06:00:00,30.78099,V ugm-3
22/10/2019,07:00:00,31.61267,V ugm-3
22/10/2019,08:00:00,42.67854,V ugm-3
22/10/2019,09:00:00,40.89754,V ugm-3
22/10/2019,10:00:00,30.56775,V ugm-3
22/10/2019,11:00:00,27.21988,V ugm-3
22/10/2019,12:00:00,36.79111,V ugm-3
22/10/2019,13:00:00,31.68441,V ugm-3
22/10/2019,14:00:00,31.24536,V ugm-3
22/10/2019,15:00:00,24.16959,V ugm-3
22/10/2019,16:00:00,38.41679,V ugm-3
22/10/2019,17:00:00,37.64886,V ugm-3
22/10/2019,18:00:00,42.4533,V ugm-3
22/10/2019,19:00:00,47.0617,V ugm-3
22/10/2019,20:00:00,36.22734,V ugm-3
22/10/2019,21:00:00,25.91605,V ugm-3
22/10/2019,22:00:00,28.07282,V ugm-3
22/10/2019,23:00:00,34.80655,V ugm-3
22/10/2019,24:00:00,23.14933,V ugm-3
23/10/2019,01:00:00,15.84,V ugm-3
23/10/2019,02:00:00,8.91994,V ugm-3
23/10/2019,03:00:00,10.88594,V ugm-3
23/10/2019,04:00:00,7.1313,V ugm-3
23/10/2019,05:00:00,17.06397,V ugm-3
23/10/2019,06:00:00,33.35502,V ugm-3
23/10/2019,07:00:00,54.76284,V ugm-3
23/10/2019,08:00:00,69.32609,V ugm-3
23/10/2019,09:00:00,76.84547,V ugm-3
23/10/2019,10:00:00,38.71865,V ugm-3
23/10/2019,11:00:00,40.73678,V ugm-3
23/10/2019,12:00:00,41.6207,V ugm-3
23/10/2019,13:00:00,41.80432,V ugm-3
23/10/2019,14:00:00,57.47429,V ugm-3
23/10/2019,15:00:00,50.97517,V ugm-3
23/10/2019,16:00:00,81.49383,V ugm-3
23/10/2019,17:00:00,53.4225,V ugm-3
23/10/2019,18:00:00,48.73253,V ugm-3
23/10/2019,19:00:00,52.05774,V ugm-3
23/10/2019,20:00:00,58.47269,V ugm-3
23/10/2019,21:00:00,50.25015,V ugm-3
23/10/2019,22:00:00,57.02366,V ugm-3
23/10/2019,23:00:00,32.87237,V ugm-3
23/10/2019,24:00:00,35.50904,V ugm-3
24/10/2019,01:00:00,9.9738,V ugm-3
24/10/2019,02:00:00,18.44022,V ugm-3
24/10/2019,03:00:00,12.66212,V ugm-3
24/10/2019,04:00:00,12.85787,V ugm-3
24/10/2019,05:00:00,23.82347,V ugm-3
24/10/2019,06:00:00,35.08462,V ugm-3
24/10/2019,07:00:00,45.49397,V ugm-3
24/10/2019,08:00:00,58.45471,V ugm-3
24/10/2019,09:00:00,47.50402,V ugm-3
24/10/2019,10:00:00,36.54216,V ugm-3
24/10/2019,11:00:00,48.35402,V ugm-3
24/10/2019,12:00:00,33.09473,V ugm-3
24/10/2019,13:00:00,46.17516,V ugm-3
24/10/2019,14:00:00,43.76918,V ugm-3
24/10/2019,15:00:00,53.68284,V ugm-3
24/10/2019,16:00:00,65.83783,V ugm-3
24/10/2019,17:00:00,64.25096,V ugm-3
24/10/2019,18:00:00,69.96095,V ugm-3
24/10/2019,19:00:00,66.51628,V ugm-3
24/10/2019,20:00:00,66.33358,V ugm-3
24/10/2019,21:00:00,73.3439,V ugm-3
24/10/2019,22:00:00,74.98249,V ugm-3
24/10/2019,23:00:00,47.80784,V ugm-3
24/10/2019,24:00:00,33.71734,V ugm-3
25/10/2019,01:00:00,29.41626,V ugm-3
25/10/2019,02:00:00,32.47652,V ugm-3
25/10/2019,03:00:00,27.26427,V ugm-3
25/10/2019,04:00:00,20.96345,V ugm-3
25/10/2019,05:00:00,32.4983,V ugm-3
25/10/2019,06:00:00,42.16186,V ugm-3
25/10/2019,07:00:00,49.0226,V ugm-3
25/10/2019,08:00:00,63.78983,V ugm-3
25/10/2019,09:00:00,61.46661,V ugm-3
25/10/2019,10:00:00,61.26557,V ugm-3
25/10/2019,11:00:00,50.99815,V ugm-3
25/10/2019,12:00:00,53.1584,V ugm-3
25/10/2019,13:00:00,55.27641,V ugm-3
25/10/2019,14:00:00,71.15357,V ugm-3
25/10/2019,15:00:00,63.0085,V ugm-3
25/10/2019,16:00:00,91.10587,V ugm-3
25/10/2019,17:00:00,60.92597,V ugm-3
25/10/2019,18:00:00,72.77313,V ugm-3
25/10/2019,19:00:00,67.86602,V ugm-3
25/10/2019,20:00:00,64.92447,V ugm-3
25/10/2019,21:00:00,51.62874,V ugm-3
25/10/2019,22:00:00,61.16748,V ugm-3
25/10/2019,23:00:00,66.04195,V ugm-3
25/10/2019,24:00:00,53.4352,V ugm-3
26/10/2019,01:00:00,78.712,V ugm-3
26/10/2019,02:00:00,40.75721,V ugm-3
26/10/2019,03:00:00,31.95734,V ugm-3
26/10/2019,04:00:00,35.41765,V ugm-3
26/10/2019,05:00:00,42.26638,V ugm-3
26/10/2019,06:00:00,49.27298,V ugm-3
26/10/2019,07:00:00,57.61145,V ugm-3
26/10/2019,08:00:00,69.81302,V ugm-3
26/10/2019,09:00:00,92.38342,V ugm-3
26/10/2019,10:00:00,70.73866,V ugm-3
26/10/2019,11:00:00,50.08007,V ugm-3
26/10/2019,12:00:00,42.62205,V ugm-3
26/10/2019,13:00:00,40.32065,V ugm-3
26/10/2019,14:00:00,43.51248,V ugm-3
26/10/2019,15:00:00,38.57957,V ugm-3
26/10/2019,16:00:00,43.4751,V ugm-3
26/10/2019,17:00:00,55.46141,V ugm-3
26/10/2019,18:00:00,88.1169,V ugm-3
26/10/2019,19:00:00,43.44988,V ugm-3
26/10/2019,20:00:00,46.00117,V ugm-3
26/10/2019,21:00:00,39.27107,V ugm-3
26/10/2019,22:00:00,39.31036,V ugm-3
26/10/2019,23:00:00,34.48475,V ugm-3
26/10/2019,24:00:00,25.29736,V ugm-3
27/10/2019,01:00:00,22.41417,V ugm-3
27/10/2019,02:00:00,24.83802,V ugm-3
27/10/2019,03:00:00,27.60874,V ugm-3
27/10/2019,04:00:00,46.6151,V ugm-3
27/10/2019,05:00:00,20.50733,V ugm-3
27/10/2019,06:00:00,11.52959,V ugm-3
27/10/2019,07:00:00,12.05576,V ugm-3
27/10/2019,08:00:00,20.91912,V ugm-3
27/10/2019,09:00:00,36.77838,V ugm-3
27/10/2019,10:00:00,26.83766,V ugm-3
27/10/2019,11:00:00,34.10531,V ugm-3
27/10/2019,12:00:00,25.07233,V ugm-3
27/10/2019,13:00:00,31.4972,V ugm-3
27/10/2019,14:00:00,35.92236,V ugm-3
27/10/2019,15:00:00,30.34827,V ugm-3
27/10/2019,16:00:00,41.05343,V ugm-3
27/10/2019,17:00:00,42.49665,V ugm-3
27/10/2019,18:00:00,54.1285,V ugm-3
27/10/2019,19:00:00,46.13716,V ugm-3
27/10/2019,20:00:00,55.83258,V ugm-3
27/10/2019,21:00:00,59.11417,V ugm-3
27/10/2019,22:00:00,78.42601,V ugm-3
27/10/2019,23:00:00,73.78914,V ugm-3
27/10/2019,24:00:00,77.17317,V ugm-3
28/10/2019,01:00:00,79.50466,V ugm-3
28/10/2019,02:00:00,53.71806,V ugm-3
28/10/2019,03:00:00,37.85603,V ugm-3
28/10/2019,04:00:00,51.07716,V ugm-3
28/10/2019,05:00:00,41.0232,V ugm-3
28/10/2019,06:00:00,38.46016,V ugm-3
28/10/2019,07:00:00,57.66589,V ugm-3
28/10/2019,08:00:00,79.3426,V ugm-3
28/10/2019,09:00:00,57.03157,V ugm-3
28/10/2019,10:00:00,97.55174,V ugm-3
28/10/2019,11:00:00,89.39239,V ugm-3
28/10/2019,12:00:00,73.62514,V ugm-3
28/10/2019,13:00:00,71.07197,V ugm-3
28/10/2019,14:00:00,54.48485,V ugm-3
28/10/2019,15:00:00,88.7494,V ugm-3
28/10/2019,16:00:00,80.6279,V ugm-3
28/10/2019,17:00:00,98.93685,V ugm-3
28/10/2019,18:00:00,107.52913,V ugm-3
28/10/2019,19:00:00,107.50656,V ugm-3
28/10/2019,20:00:00,114.42541,V ugm-3
28/10/2019,21:00:00,138.46528,V ugm-3
28/10/2019,22:00:00,90.90647,V ugm-3
28/10/2019,23:00:00,100.3493,V ugm-3
28/10/2019,24:00:00,92.48211,V ugm-3
29/10/2019,01:00:00,80.96119,V ugm-3
29/10/2019,02:00:00,62.73057,V ugm-3
29/10/2019,03:00:00,53.53508,V ugm-3
29/10/2019,04:00:00,49.36507,V ugm-3
29/10/2019,05:00:00,55.15315,V ugm-3
29/10/2019,06:00:00,59.35775,V ugm-3
29/10/2019,07:00:00,45.2843,V ugm-3
29/10/2019,08:00:00,68.694,V ugm-3
29/10/2019,09:00:00,104.82413,V ugm-3
29/10/2019,10:00:00,No data,V ugm-3
29/10/2019,11:00:00,101.31683,V ugm-3
29/10/2019,12:00:00,86.34031,V ugm-3
29/10/2019,13:00:00,76.43659,V ugm-3
29/10/2019,14:00:00,80.00056,V ugm-3
29/10/2019,15:00:00,79.92514,V ugm-3
29/10/2019,16:00:00,94.24631,V ugm-3
29/10/2019,17:00:00,88.36869,V ugm-3
29/10/2019,18:00:00,92.58125,V ugm-3
29/10/2019,19:00:00,79.34115,V ugm-3
29/10/2019,20:00:00,92.70686,V ugm-3
29/10/2019,21:00:00,88.00064,V ugm-3
29/10/2019,22:00:00,62.75365,V ugm-3
29/10/2019,23:00:00,62.74818,V ugm-3
29/10/2019,24:00:00,77.25284,V ugm-3
30/10/2019,01:00:00,63.15851,V ugm-3
30/10/2019,02:00:00,41.83677,V ugm-3
30/10/2019,03:00:00,41.04593,V ugm-3
30/10/2019,04:00:00,37.19962,V ugm-3
30/10/2019,05:00:00,23.54551,V ugm-3
30/10/2019,06:00:00,26.84722,V ugm-3
30/10/2019,07:00:00,63.65046,V ugm-3
30/10/2019,08:00:00,77.25337,V ugm-3
30/10/2019,09:00:00,92.80697,V ugm-3
30/10/2019,10:00:00,89.13773,V ugm-3
30/10/2019,11:00:00,61.60513,V ugm-3
30/10/2019,12:00:00,80.65893,V ugm-3
30/10/2019,13:00:00,73.01799,V ugm-3
30/10/2019,14:00:00,51.41916,V ugm-3
30/10/2019,15:00:00,51.28419,V ugm-3
30/10/2019,16:00:00,59.48922,V ugm-3
30/10/2019,17:00:00,103.50653,V ugm-3
30/10/2019,18:00:00,136.16883,V ugm-3
30/10/2019,19:00:00,73.99043,V ugm-3
30/10/2019,20:00:00,89.57413,V ugm-3
30/10/2019,21:00:00,78.55861,V ugm-3
30/10/2019,22:00:00,73.20588,V ugm-3
30/10/2019,23:00:00,84.99378,V ugm-3
30/10/2019,24:00:00,120.68616,V ugm-3
31/10/2019,01:00:00,67.48839,V ugm-3
31/10/2019,02:00:00,60.46969,V ugm-3
31/10/2019,03:00:00,53.9446,V ugm-3
31/10/2019,04:00:00,33.32586,V ugm-3
31/10/2019,05:00:00,39.16842,V ugm-3
31/10/2019,06:00:00,50.74908,V ugm-3
31/10/2019,07:00:00,72.35485,V ugm-3
31/10/2019,08:00:00,91.31897,V ugm-3
31/10/2019,09:00:00,76.24407,V ugm-3
31/10/2019,10:00:00,108.19349,V ugm-3
31/10/2019,11:00:00,99.48937,V ugm-3
31/10/2019,12:00:00,92.62486,V ugm-3
31/10/2019,13:00:00,59.97665,V ugm-3
31/10/2019,14:00:00,46.72398,V ugm-3
31/10/2019,15:00:00,59.99544,V ugm-3
31/10/2019,16:00:00,93.1422,V ugm-3
31/10/2019,17:00:00,73.05005,V ugm-3
31/10/2019,18:00:00,83.69232,V ugm-3
31/10/2019,19:00:00,72.0278,V ugm-3
31/10/2019,20:00:00,70.12214,V ugm-3
31/10/2019,21:00:00,86.84308,V ugm-3
31/10/2019,22:00:00,84.93023,V ugm-3
31/10/2019,23:00:00,77.32523,V ugm-3
31/10/2019,24:00:00,64.09906,V ugm-3
01/11/2019,01:00:00,76.84881,V ugm-3
01/11/2019,02:00:00,No data,V ugm-3
01/11/2019,03:00:00,25.9586,V ugm-3
01/11/2019,04:00:00,35.73419,V ugm-3
01/11/2019,05:00:00,41.04036,V ugm-3
01/11/2019,06:00:00,41.73648,V ugm-3
01/11/2019,07:00:00,55.11056,V ugm-3
01/11/2019,08:00:00,65.18894,V ugm-3
01/11/2019,09:00:00,77.62366,V ugm-3
01/11/2019,10:00:00,69.20057,V ugm-3
01/11/2019,11:00:00,48.9608,V ugm-3
01/11/2019,12:00:00,47.48309,V ugm-3
01/11/2019,13:00:00,57.30447,V ugm-3
01/11/2019,14:00:00,68.32581,V ugm-3
01/11/2019,15:00:00,70.15899,V ugm-3
01/11/2019,16:00:00,65.74667,V ugm-3
01/11/2019,17:00:00,60.96668,V ugm-3
01/11/2019,18:00:00,63.3931,V ugm-3
01/11/2019,19:00:00,65.20021,V ugm-3
01/11/2019,20:00:00,91.44647,V ugm-3
01/11/2019,21:00:00,72.11659,V ugm-3
01/11/2019,22:00:00,67.70179,V ugm-3
01/11/2019,23:00:00,69.47686,V ugm-3
01/11/2019,24:00:00,63.90859,V ugm-3
02/11/2019,01:00:00,44.48097,V ugm-3
02/11/2019,02:00:00,54.26196,V ugm-3
02/11/2019,03:00:00,37.4927,V ugm-3
02/11/2019,04:00:00,42.65472,V ugm-3
02/11/2019,05:00:00,51.21229,V ugm-3
02/11/2019,06:00:00,72.40262,V ugm-3
02/11/2019,07:00:00,89.97326,V ugm-3
02/11/2019,08:00:00,85.36905,V ugm-3
02/11/2019,09:00:00,90.22677,V ugm-3
02/11/2019,10:00:00,79.18172,V ugm-3
